17/05/15;36;17;11;10
18/05/15;36;17;11;10
19/05/15;36;17;11;10
20/05/15;36;17;11;10
21/05/15;36;17;11;10
22/05/15;36;17;11;10
23/05/15;36;17;11;10
24/05/15;36;17;11;10
25/05/15;36;17;11;10
26/05/15;36;17;11;10
27/05/15;36;17;11;10
28/05/15;36;17;11;10
29/05/15;36;17;11;10
30/05/15;36;17;11;10
31/05/15;36;17;11;10
1/06/15;36;17;11;10
2/06/15;36;17;11;10
3/06/15;36;17;11;10
4/06/15;36;17;11;10
5/06/15;36;17;11;10
6/06/15;36;17;11;10
7/06/15;36;17;11;10
8/06/15;36;17;11;10
9/06/15;36;17;11;10
10/06/15;36;17;11;10
11/06/15;36;17;11;10
12/06/15;36;17;11;10
13/06/15;36;17;11;10
14/06/15;36;17;11;10
15/06/15;45;25;11;10
16/06/15;45;25;11;10
17/06/15;45;25;11;10
18/06/15;45;25;11;10
19/06/15;45;25;11;10
20/06/15;45;25;11;10
21/06/15;52;30;11;10
22/06/15;53;30;11;10
23/06/15;53;30;11;10
24/06/15;35;17;11;10
25/06/15;53;30;11;10
26/06/15;53;30;11;10
27/06/15;53;30;11;10
28/06/15;36;17;11;10
29/06/15;36;17;11;10
30/06/15;36;17;11;10
1/07/15;35;17;11;10
2/07/15;35;17;11;10
3/07/15;35;17;11;10
4/07/15;35;17;11;10
5/07/15;35;17;11;10
6/07/15;35;17;11;10
7/07/15;35;17;11;10
8/07/15;35;17;11;10
9/07/15;35;17;11;10
10/07/15;35;17;11;10
11/07/15;35;17;11;10
12/07/15;35;17;11;10
13/07/15;35;17;11;10
14/07/15;53;28;11;10
15/07/15;53;28;11;10
16/07/15;53;28;11;10
17/07/15;53;28;11;10
18/07/15;54;28;11;10
19/07/15;54;28;11;10
20/07/15;54;28;11;10
21/07/15;54;28;11;10
22/07/15;54;28;11;10
23/07/15;54;28;11;10
24/07/15;54;28;11;10
25/07/15;54;28;11;10
26/07/15;54;28;11;10
27/07/15;54;28;11;10
28/07/15;54;28;11;10
29/07/15;54;28;11;10
30/07/15;54;28;11;10
31/07/15;54;28;11;10
1/08/15;49;35;11;10
2/08/15;49;35;11;10
3/08/15;49;35;11;10
4/08/15;49;35;11;10
5/08/15;49;35;11;10
6/08/15;49;35;11;10
7/08/15;49;35;11;10
8/08/15;49;35;11;10
9/08/15;49;35;11;10
10/08/15;49;35;11;10
11/08/15;49;35;11;10
12/08/15;49;35;11;10
13/08/15;49;35;11;10
14/08/15;49;35;11;10
15/08/15;49;35;11;10
16/08/15;49;35;11;10
17/08/15;49;35;11;10
18/08/15;49;35;11;10
19/08/15;49;35;11;10
20/08/15;49;35;11;10
21/08/15;49;35;11;10
22/08/15;49;35;11;10
23/08/15;49;35;11;10
24/08/15;49;35;11;10
25/08/15;49;35;11;10
26/08/15;49;35;11;10
27/08/15;49;35;11;10
28/08/15;49;35;11;10
29/08/15;49;35;11;10
30/08/15;49;35;11;10
31/08/15;49;35;11;10
1/09/15;43;22;11;10
2/09/15;43;22;11;10
3/09/15;43;22;11;10
4/09/15;43;22;11;10
5/09/15;43;22;11;10
6/09/15;43;22;11;10
7/09/15;43;22;11;10
8/09/15;43;22;11;10
9/09/15;43;22;11;10
10/09/15;43;22;11;10
11/09/15;43;22;11;10
12/09/15;43;22;11;10
13/09/15;43;22;11;10
14/09/15;43;22;11;10
15/09/15;43;22;11;10
16/09/15;43;22;11;10
17/09/15;43;22;11;10
18/09/15;43;22;11;10
19/09/15;43;22;11;10
20/09/15;43;22;11;10
21/09/15;43;22;11;10
22/09/15;43;22;11;10
23/09/15;43;22;11;10
24/09/15;43;22;11;10
25/09/15;43;22;11;10
26/09/15;43;22;11;10
27/09/15;43;22;11;10
28/09/15;43;22;11;10
29/09/15;43;22;11;10
30/09/15;43;22;11;10
1/10/15;41;20;11;10
2/10/15;41;20;11;10
3/10/15;41;20;11;10
4/10/15;41;20;11;10
5/10/15;41;20;11;10
6/10/15;41;20;11;10
7/10/15;41;20;11;10
8/10/15;41;20;11;10
9/10/15;41;20;11;10
10/10/15;41;20;11;10
11/10/15;41;20;11;10
12/10/15;41;20;11;10
13/10/15;41;20;11;10
14/10/15;41;20;11;10
15/10/15;41;20;11;10
16/10/15;41;20;11;10
17/10/15;41;20;11;10
18/10/15;41;20;11;10
19/10/15;41;20;11;10
20/10/15;41;20;11;10
21/10/15;41;20;11;10
22/10/15;41;20;11;10
23/10/15;41;20;11;10
24/10/15;41;20;11;10
25/10/15;41;20;11;10
26/10/15;41;20;11;10
27/10/15;41;20;11;10
28/10/15;41;20;11;10
29/10/15;41;20;11;10
30/10/15;41;20;11;10
31/10/15;41;20;11;10
1/11/15;29;17;11;10
2/11/15;29;17;11;10
3/11/15;29;17;11;10
4/11/15;29;17;11;10
5/11/15;29;17;11;10
6/11/15;29;17;11;10
7/11/15;29;17;11;10
8/11/15;29;17;11;10
9/11/15;29;17;11;10
10/11/15;29;17;11;10
11/11/15;29;17;11;10
12/11/15;29;17;11;10
13/11/15;29;17;11;10
14/11/15;29;17;11;10
15/11/15;29;17;11;10
16/11/15;29;17;11;10
17/11/15;29;17;11;10
18/11/15;29;17;11;10
19/11/15;29;17;11;10
20/11/15;29;17;11;10
21/11/15;29;17;11;10
22/11/15;29;17;11;10
23/11/15;29;17;11;10
24/11/15;29;17;11;10
25/11/15;29;17;11;10
26/11/15;29;17;11;10
27/11/15;29;17;11;10
28/11/15;29;17;11;10
29/11/15;29;17;11;10
30/11/15;29;17;11;10
1/12/15;29;17;11;10
2/12/15;29;17;11;10
3/12/15;29;17;11;10
4/12/15;29;17;11;10
5/12/15;29;17;11;10
6/12/15;29;17;11;10
7/12/15;29;17;11;10
8/12/15;29;17;11;10
9/12/15;29;17;11;10
10/12/15;29;17;11;10
11/12/15;29;17;11;10
12/12/15;29;17;11;10
13/12/15;29;17;11;10
14/12/15;29;17;11;10
15/12/15;53;28;11;10
16/12/15;53;28;11;10
17/12/15;53;28;11;10
18/12/15;53;28;11;10
19/12/15;53;28;11;10
20/12/15;53;28;11;10
21/12/15;53;28;11;10
22/12/15;53;28;11;10
23/12/15;53;28;11;10
24/12/15;53;28;11;10
25/12/15;53;28;11;10
26/12/15;53;28;11;10
27/12/15;53;28;11;10
28/12/15;53;28;11;10
29/12/15;53;28;11;10
30/12/15;53;28;11;10
31/12/15;53;28;11;10
