JAA 4;04/01/2012;AV 31;3OI;8;04/01/2012;AV 32;3OR;8;;20766437
JAA 4;04/01/2012;AV 31;3OI;8;04/01/2012;AV 32;3OR;8;;20803688
JAA 4;04/01/2012;AV 31;3OI;8;04/01/2012;AV 32;3OR;8;;20803688
JAA 4;04/01/2012;AV 31;3OI;8;05/01/2012;AV 32;3OR;8;;20766437
JAA 4;04/01/2012;AV 31;3OI;8;05/01/2012;AV 32;3OR;8;;20803688
JAA 4;04/01/2012;EX 33;3OI;8;04/01/2012;EX 34;3OR;8;;20766437
JAA 4;04/01/2012;EX 33;3OI;8;05/01/2012;EX 34;3OR;8;;20803688
JAA 4;04/01/2012;AV 31;3GI;3;04/01/2012;AV 32;3GR;3;;20766437
JAA 4;04/01/2012;EX 33;3GI;1;04/01/2012;EX 34;3GR;1;;20766437
JAA 5;05/01/2012;AV 31;3OI;8;05/01/2012;AV 32;3OR;8;;20766438
JAA 5;05/01/2012;AV 31;3OI;8;05/01/2012;AV 32;3OR;8;;20766438
JAA 5;05/01/2012;AV 31;3OI;8;05/01/2012;AV 32;3OR;8;;20803691
JAA 5;05/01/2012;AV 31;3OI;8;05/01/2012;AV 32;3OR;8;;20803691
JAA 5;05/01/2012;AV 31;3OI;8;06/01/2012;AV 32;3OR;8;;20766438
JAA 5;05/01/2012;AV 31;3OI;8;06/01/2012;AV 32;3OR;8;;20803691
JAA 5;05/01/2012;EX 33;3OI;8;05/01/2012;EX 34;3OR;8;;20766438
JAA 5;05/01/2012;EX 33;3OI;8;06/01/2012;EX 34;3OR;8;;20803691
JAA 5;05/01/2012;AV 31;3GI;3;05/01/2012;AV 32;3GR;3;;20766438
JAA 5;05/01/2012;EX 33;3GI;1;05/01/2012;EX 34;3GR;1;;20766438
JAA 6;06/01/2012;AV 31;3OI;8;06/01/2012;AV 32;3OR;8;;20766439
JAA 6;06/01/2012;AV 31;3OI;8;06/01/2012;AV 32;3OR;8;;20766439
JAA 6;06/01/2012;AV 31;3OI;8;06/01/2012;AV 32;3OR;8;;20803694
JAA 6;06/01/2012;AV 31;3OI;8;06/01/2012;AV 32;3OR;8;;20803694
JAA 6;06/01/2012;AV 31;3OI;8;07/01/2012;AV 32;3OR;8;;20766439
JAA 6;06/01/2012;AV 31;3OI;8;07/01/2012;AV 32;3OR;8;;20803694
JAA 6;06/01/2012;EX 33;3OI;8;06/01/2012;EX 34;3OR;8;;20766439
JAA 6;06/01/2012;EX 33;3OI;8;07/01/2012;EX 34;3OR;8;;20803694
JAA 6;06/01/2012;AV 31;3GI;3;06/01/2012;AV 32;3GR;3;;20766439
JAA 6;06/01/2012;EX 33;3GI;1;06/01/2012;EX 34;3GR;1;;20766439
JAA 7;07/01/2012;AV 31;3OI;8;07/01/2012;AV 32;3OR;8;;20766442
JAA 7;07/01/2012;AV 31;3OI;8;07/01/2012;AV 32;3OR;8;;20766442
JAA 7;07/01/2012;AV 31;3OI;8;07/01/2012;AV 32;3OR;8;;20803698
JAA 7;07/01/2012;AV 31;3OI;8;07/01/2012;AV 32;3OR;8;;20803698
JAA 7;07/01/2012;AV 31;3OI;8;08/01/2012;AV 32;3OR;8;;20766442
JAA 7;07/01/2012;AV 31;3OI;8;08/01/2012;AV 32;3OR;8;;20803698
JAA 7;07/01/2012;EX 33;3OI;8;07/01/2012;EX 34;3OR;8;;20766442
JAA 7;07/01/2012;EX 33;3OI;8;08/01/2012;EX 34;3OR;8;;20803698
JAA 7;07/01/2012;AV 31;3GI;3;07/01/2012;AV 32;3GR;3;;20766442
JAA 7;07/01/2012;EX 33;3GI;1;07/01/2012;EX 34;3GR;1;;20766442
JAA 8;08/01/2012;AV 31;3OI;8;08/01/2012;AV 32;3OR;8;;20766450
JAA 8;08/01/2012;AV 31;3OI;8;08/01/2012;AV 32;3OR;8;;20766450
JAA 8;08/01/2012;AV 31;3OI;8;08/01/2012;AV 32;3OR;8;;20803702
JAA 8;08/01/2012;AV 31;3OI;8;08/01/2012;AV 32;3OR;8;;20803702
JAA 8;08/01/2012;AV 31;3OI;8;09/01/2012;AV 32;3OR;8;;20766450
JAA 8;08/01/2012;AV 31;3OI;8;09/01/2012;AV 32;3OR;8;;20803702
JAA 8;08/01/2012;EX 33;3OI;8;08/01/2012;EX 34;3OR;8;;20766450
JAA 8;08/01/2012;EX 33;3OI;8;09/01/2012;EX 34;3OR;8;;20803702
JAA 8;08/01/2012;AV 31;3GI;3;08/01/2012;AV 32;3GR;3;;20766450
JAA 8;08/01/2012;EX 33;3GI;1;08/01/2012;EX 34;3GR;1;;20766450
JAA 9;09/01/2012;AV 31;3OI;8;09/01/2012;AV 32;3OR;8;;20766456
JAA 9;09/01/2012;AV 31;3OI;8;09/01/2012;AV 32;3OR;8;;20766456
JAA 9;09/01/2012;AV 31;3OI;8;09/01/2012;AV 32;3OR;8;;20803706
JAA 9;09/01/2012;AV 31;3OI;8;09/01/2012;AV 32;3OR;8;;20803706
JAA 9;09/01/2012;AV 31;3OI;8;10/01/2012;AV 32;3OR;8;;20766456
JAA 9;09/01/2012;AV 31;3OI;8;10/01/2012;AV 32;3OR;8;;20803706
JAA 9;09/01/2012;EX 33;3OI;8;09/01/2012;EX 34;3OR;8;;20766456
JAA 9;09/01/2012;EX 33;3OI;8;10/01/2012;EX 34;3OR;8;;20803706
JAA 9;09/01/2012;AV 31;3GI;3;09/01/2012;AV 32;3GR;3;;20766456
JAA 9;09/01/2012;EX 33;3GI;1;09/01/2012;EX 34;3GR;1;;20766456
JAA 10;10/01/2012;AV 31;3OI;8;10/01/2012;AV 32;3OR;8;;20766460
JAA 10;10/01/2012;AV 31;3OI;8;10/01/2012;AV 32;3OR;8;;20766460
JAA 10;10/01/2012;AV 31;3OI;8;10/01/2012;AV 32;3OR;8;;20803709
JAA 10;10/01/2012;AV 31;3OI;8;10/01/2012;AV 32;3OR;8;;20803709
JAA 10;10/01/2012;AV 31;3OI;8;11/01/2012;AV 32;3OR;8;;20766460
JAA 10;10/01/2012;AV 31;3OI;8;11/01/2012;AV 32;3OR;8;;20803709
JAA 10;10/01/2012;EX 33;3OI;8;10/01/2012;EX 34;3OR;8;;20766460
JAA 10;10/01/2012;EX 33;3OI;8;11/01/2012;EX 34;3OR;8;;20803709
JAA 10;10/01/2012;AV 31;3GI;3;10/01/2012;AV 32;3GR;3;;20766460
JAA 10;10/01/2012;EX 33;3GI;1;10/01/2012;EX 34;3GR;1;;20766460
JAA 11;11/01/2012;AV 31;3OI;8;11/01/2012;AV 32;3OR;8;;20766464
JAA 11;11/01/2012;AV 31;3OI;8;11/01/2012;AV 32;3OR;8;;20766464
JAA 11;11/01/2012;AV 31;3OI;4;11/01/2012;AV 32;3OR;4;;20803712
JAA 11;11/01/2012;AV 31;3OI;8;12/01/2012;AV 32;3OR;8;;20766464
JAA 11;11/01/2012;AV 31;3OI;2;12/01/2012;AV 32;3OR;2;;20803712
JAA 11;11/01/2012;EX 33;3OI;8;11/01/2012;EX 34;3OR;8;;20766464
JAA 11;11/01/2012;EX 33;3OI;8;12/01/2012;EX 34;3OR;8;;20803712
JAA 11;11/01/2012;AV 31;3GI;2;11/01/2012;AV 32;3GR;2;;20766464
JAA 11;11/01/2012;EX 33;3GI;1;11/01/2012;EX 34;3GR;1;;20766464
JAA 12;12/01/2012;AV 31;3OI;8;12/01/2012;AV 32;3OR;8;;20766466
JAA 12;12/01/2012;AV 31;3OI;8;12/01/2012;AV 32;3OR;8;;20766466
JAA 12;12/01/2012;AV 31;3OI;4;12/01/2012;AV 32;3OR;4;;20803715
JAA 12;12/01/2012;AV 31;3OI;8;13/01/2012;AV 32;3OR;8;;20766466
JAA 12;12/01/2012;AV 31;3OI;2;13/01/2012;AV 32;3OR;2;;20803715
JAA 12;12/01/2012;EX 33;3OI;8;12/01/2012;EX 34;3OR;8;;20766466
JAA 12;12/01/2012;EX 33;3OI;8;13/01/2012;EX 34;3OR;8;;20803715
JAA 12;12/01/2012;AV 31;3GI;2;12/01/2012;AV 32;3GR;2;;20766466
JAA 12;12/01/2012;EX 33;3GI;1;12/01/2012;EX 34;3GR;1;;20766466
JAA 13;13/01/2012;AV 31;3OI;8;13/01/2012;AV 32;3OR;8;;20766472
JAA 13;13/01/2012;AV 31;3OI;8;13/01/2012;AV 32;3OR;8;;20766472
JAA 13;13/01/2012;AV 31;3OI;4;13/01/2012;AV 32;3OR;4;;20803720
JAA 13;13/01/2012;AV 31;3OI;8;14/01/2012;AV 32;3OR;8;;20766472
JAA 13;13/01/2012;AV 31;3OI;2;14/01/2012;AV 32;3OR;2;;20803720
JAA 13;13/01/2012;EX 33;3OI;8;13/01/2012;EX 34;3OR;8;;20766472
JAA 13;13/01/2012;EX 33;3OI;8;14/01/2012;EX 34;3OR;8;;20803720
JAA 13;13/01/2012;AV 31;3GI;2;13/01/2012;AV 32;3GR;2;;20766472
JAA 13;13/01/2012;EX 33;3GI;1;13/01/2012;EX 34;3GR;1;;20766472
JAA 14;14/01/2012;AV 31;3OI;8;14/01/2012;AV 32;3OR;8;;20766476
JAA 14;14/01/2012;AV 31;3OI;8;14/01/2012;AV 32;3OR;8;;20766476
JAA 14;14/01/2012;AV 31;3OI;4;14/01/2012;AV 32;3OR;4;;20803721
JAA 14;14/01/2012;AV 31;3OI;8;15/01/2012;AV 32;3OR;8;;20766476
JAA 14;14/01/2012;AV 31;3OI;2;15/01/2012;AV 32;3OR;2;;20803721
JAA 14;14/01/2012;EX 33;3OI;8;14/01/2012;EX 34;3OR;8;;20766476
JAA 14;14/01/2012;EX 33;3OI;8;15/01/2012;EX 34;3OR;8;;20803721
JAA 14;14/01/2012;AV 31;3GI;2;14/01/2012;AV 32;3GR;2;;20766476
JAA 14;14/01/2012;EX 33;3GI;1;14/01/2012;EX 34;3GR;1;;20766476
JAA 15;15/01/2012;AV 31;3OI;8;15/01/2012;AV 32;3OR;8;;20766520
JAA 15;15/01/2012;AV 31;3OI;8;15/01/2012;AV 32;3OR;8;;20766520
JAA 15;15/01/2012;AV 31;3OI;4;15/01/2012;AV 32;3OR;4;;20804174
JAA 15;15/01/2012;AV 31;3OI;8;16/01/2012;AV 32;3OR;8;;20766520
JAA 15;15/01/2012;AV 31;3OI;2;16/01/2012;AV 32;3OR;2;;20804174
JAA 15;15/01/2012;EX 33;3OI;8;15/01/2012;EX 34;3OR;8;;20766520
JAA 15;15/01/2012;EX 33;3OI;8;16/01/2012;EX 34;3OR;8;;20804174
JAA 15;15/01/2012;AV 31;3GI;2;15/01/2012;AV 32;3GR;2;;20766520
JAA 15;15/01/2012;EX 33;3GI;1;15/01/2012;EX 34;3GR;1;;20766520
JAA 16;16/01/2012;AV 31;3OI;8;16/01/2012;AV 32;3OR;8;;20766528
JAA 16;16/01/2012;AV 31;3OI;8;16/01/2012;AV 32;3OR;8;;20766528
JAA 16;16/01/2012;AV 31;3OI;4;16/01/2012;AV 32;3OR;4;;20804177
JAA 16;16/01/2012;AV 31;3OI;8;17/01/2012;AV 32;3OR;8;;20766528
JAA 16;16/01/2012;AV 31;3OI;2;17/01/2012;AV 32;3OR;2;;20804177
JAA 16;16/01/2012;EX 33;3OI;8;16/01/2012;EX 34;3OR;8;;20766528
JAA 16;16/01/2012;EX 33;3OI;8;17/01/2012;EX 34;3OR;8;;20804177
JAA 16;16/01/2012;AV 31;3GI;2;16/01/2012;AV 32;3GR;2;;20766528
JAA 16;16/01/2012;EX 33;3GI;1;16/01/2012;EX 34;3GR;1;;20766528
JAA 17;17/01/2012;AV 31;3OI;8;17/01/2012;AV 32;3OR;8;;20766538
JAA 17;17/01/2012;AV 31;3OI;8;17/01/2012;AV 32;3OR;8;;20766538
JAA 17;17/01/2012;AV 31;3OI;4;17/01/2012;AV 32;3OR;4;;20804179
JAA 17;17/01/2012;AV 31;3OI;8;18/01/2012;AV 32;3OR;8;;20766538
JAA 17;17/01/2012;AV 31;3OI;2;18/01/2012;AV 32;3OR;2;;20804179
JAA 17;17/01/2012;EX 33;3OI;8;17/01/2012;EX 34;3OR;8;;20766538
JAA 17;17/01/2012;EX 33;3OI;8;18/01/2012;EX 34;3OR;8;;20804179
JAA 17;17/01/2012;AV 31;3GI;2;17/01/2012;AV 32;3GR;2;;20766538
JAA 17;17/01/2012;EX 33;3GI;1;17/01/2012;EX 34;3GR;1;;20766538
JAA 18;18/01/2012;AV 31;3OI;8;18/01/2012;AV 32;3OR;8;;20766543
JAA 18;18/01/2012;AV 31;3OI;8;18/01/2012;AV 32;3OR;8;;20766543
JAA 18;18/01/2012;AV 31;3OI;4;18/01/2012;AV 32;3OR;4;;20804181
JAA 18;18/01/2012;AV 31;3OI;8;19/01/2012;AV 32;3OR;8;;20766543
JAA 18;18/01/2012;AV 31;3OI;2;19/01/2012;AV 32;3OR;2;;20804181
JAA 18;18/01/2012;EX 33;3OI;8;18/01/2012;EX 34;3OR;8;;20766543
JAA 18;18/01/2012;EX 33;3OI;8;19/01/2012;EX 34;3OR;8;;20804181
JAA 18;18/01/2012;AV 31;3GI;2;18/01/2012;AV 32;3GR;2;;20766543
JAA 18;18/01/2012;EX 33;3GI;1;18/01/2012;EX 34;3GR;1;;20766543
JAA 19;19/01/2012;AV 31;3OI;8;19/01/2012;AV 32;3OR;8;;20766545
JAA 19;19/01/2012;AV 31;3OI;8;19/01/2012;AV 32;3OR;8;;20766545
JAA 19;19/01/2012;AV 31;3OI;4;19/01/2012;AV 32;3OR;4;;20804183
JAA 19;19/01/2012;AV 31;3OI;8;20/01/2012;AV 32;3OR;8;;20766545
JAA 19;19/01/2012;AV 31;3OI;2;20/01/2012;AV 32;3OR;2;;20804183
JAA 19;19/01/2012;EX 33;3OI;8;19/01/2012;EX 34;3OR;8;;20766545
JAA 19;19/01/2012;EX 33;3OI;8;20/01/2012;EX 34;3OR;8;;20804183
JAA 19;19/01/2012;AV 31;3GI;2;19/01/2012;AV 32;3GR;2;;20766545
JAA 19;19/01/2012;EX 33;3GI;1;19/01/2012;EX 34;3GR;1;;20766545
JAA 20;20/01/2012;AV 31;3OI;8;20/01/2012;AV 32;3OR;8;;20766548
JAA 20;20/01/2012;AV 31;3OI;8;20/01/2012;AV 32;3OR;8;;20766548
JAA 20;20/01/2012;AV 31;3OI;4;20/01/2012;AV 32;3OR;4;;20804184
JAA 20;20/01/2012;AV 31;3OI;8;21/01/2012;AV 32;3OR;8;;20766548
JAA 20;20/01/2012;AV 31;3OI;2;21/01/2012;AV 32;3OR;2;;20804184
JAA 20;20/01/2012;EX 33;3OI;8;20/01/2012;EX 34;3OR;8;;20766548
JAA 20;20/01/2012;EX 33;3OI;8;21/01/2012;EX 34;3OR;8;;20804184
JAA 20;20/01/2012;AV 31;3GI;2;20/01/2012;AV 32;3GR;2;;20766548
JAA 20;20/01/2012;EX 33;3GI;1;20/01/2012;EX 34;3GR;1;;20766548
JAA 21;21/01/2012;AV 31;3OI;8;21/01/2012;AV 32;3OR;8;;20766950
JAA 21;21/01/2012;AV 31;3OI;8;21/01/2012;AV 32;3OR;8;;20766950
JAA 21;21/01/2012;AV 31;3OI;4;21/01/2012;AV 32;3OR;4;;20804185
JAA 21;21/01/2012;AV 31;3OI;8;22/01/2012;AV 32;3OR;8;;20766950
JAA 21;21/01/2012;AV 31;3OI;2;22/01/2012;AV 32;3OR;2;;20804185
JAA 21;21/01/2012;EX 33;3OI;8;21/01/2012;EX 34;3OR;8;;20766950
JAA 21;21/01/2012;EX 33;3OI;8;22/01/2012;EX 34;3OR;8;;20804185
JAA 21;21/01/2012;AV 31;3GI;2;21/01/2012;AV 32;3GR;2;;20766950
JAA 21;21/01/2012;EX 33;3GI;1;21/01/2012;EX 34;3GR;1;;20766950
JAA 22;22/01/2012;AV 31;3OI;8;22/01/2012;AV 32;3OR;8;;20766953
JAA 22;22/01/2012;AV 31;3OI;8;22/01/2012;AV 32;3OR;8;;20766953
JAA 22;22/01/2012;AV 31;3OI;4;22/01/2012;AV 32;3OR;4;;20804187
JAA 22;22/01/2012;AV 31;3OI;8;23/01/2012;AV 32;3OR;8;;20766953
JAA 22;22/01/2012;AV 31;3OI;2;23/01/2012;AV 32;3OR;2;;20804187
JAA 22;22/01/2012;EX 33;3OI;8;22/01/2012;EX 34;3OR;8;;20766953
JAA 22;22/01/2012;EX 33;3OI;8;23/01/2012;EX 34;3OR;8;;20804187
JAA 22;22/01/2012;AV 31;3GI;2;22/01/2012;AV 32;3GR;2;;20766953
JAA 22;22/01/2012;EX 33;3GI;1;22/01/2012;EX 34;3GR;1;;20766953
JAA 23;23/01/2012;AV 31;3OI;8;23/01/2012;AV 32;3OR;8;;20766956
JAA 23;23/01/2012;AV 31;3OI;8;23/01/2012;AV 32;3OR;8;;20766956
JAA 23;23/01/2012;AV 31;3OI;4;23/01/2012;AV 32;3OR;4;;20804192
JAA 23;23/01/2012;AV 31;3OI;8;24/01/2012;AV 32;3OR;8;;20804192
JAA 23;23/01/2012;AV 31;3OI;2;24/01/2012;AV 32;3OR;2;;20804192
JAA 23;23/01/2012;EX 33;3OI;8;23/01/2012;EX 34;3OR;8;;20766956
JAA 23;23/01/2012;EX 33;3OI;8;24/01/2012;EX 34;3OR;8;;20804192
JAA 23;23/01/2012;AV 31;3GI;2;23/01/2012;AV 32;3GR;2;;20766956
JAA 23;23/01/2012;EX 33;3GI;1;23/01/2012;EX 34;3GR;1;;20766956
JAA 24;24/01/2012;AV 31;3OI;8;24/01/2012;AV 32;3OR;8;;20766962
JAA 24;24/01/2012;AV 31;3OI;8;24/01/2012;AV 32;3OR;8;;20766962
JAA 24;24/01/2012;AV 31;3OI;4;24/01/2012;AV 32;3OR;4;;20804194
JAA 24;24/01/2012;AV 31;3OI;8;25/01/2012;AV 32;3OR;8;;20766962
JAA 24;24/01/2012;AV 31;3OI;2;25/01/2012;AV 32;3OR;2;;20804194
JAA 24;24/01/2012;EX 33;3OI;8;24/01/2012;EX 34;3OR;8;;20766962
JAA 24;24/01/2012;EX 33;3OI;8;25/01/2012;EX 34;3OR;8;;20804194
JAA 24;24/01/2012;AV 31;3GI;2;24/01/2012;AV 32;3GR;2;;20766962
JAA 24;24/01/2012;EX 33;3GI;1;24/01/2012;EX 34;3GR;1;;20766962
JAA 25;25/01/2012;AV 31;3OI;8;25/01/2012;AV 32;3OR;8;;20767073
JAA 25;25/01/2012;AV 31;3OI;8;25/01/2012;AV 32;3OR;8;;20767073
JAA 25;25/01/2012;AV 31;3OI;4;25/01/2012;AV 32;3OR;4;;20804207
JAA 25;25/01/2012;AV 31;3OI;8;26/01/2012;AV 32;3OR;8;;20767073
JAA 25;25/01/2012;AV 31;3OI;2;26/01/2012;AV 32;3OR;2;;20804207
JAA 25;25/01/2012;EX 33;3OI;8;25/01/2012;EX 34;3OR;8;;20767073
JAA 25;25/01/2012;EX 33;3OI;8;26/01/2012;EX 34;3OR;8;;20804207
JAA 25;25/01/2012;AV 31;3GI;2;25/01/2012;AV 32;3GR;2;;20767073
JAA 25;25/01/2012;EX 33;3GI;1;25/01/2012;EX 34;3GR;1;;20767073
JAA 26;26/01/2012;AV 31;3OI;8;26/01/2012;AV 32;3OR;8;;20767083
JAA 26;26/01/2012;AV 31;3OI;8;26/01/2012;AV 32;3OR;8;;20767083
JAA 26;26/01/2012;AV 31;3OI;4;26/01/2012;AV 32;3OR;4;;20804208
JAA 26;26/01/2012;AV 31;3OI;8;27/01/2012;AV 32;3OR;8;;20767083
JAA 26;26/01/2012;AV 31;3OI;2;27/01/2012;AV 32;3OR;2;;20804208
JAA 26;26/01/2012;EX 33;3OI;8;26/01/2012;EX 34;3OR;8;;20767083
JAA 26;26/01/2012;EX 33;3OI;8;27/01/2012;EX 34;3OR;8;;20804208
JAA 26;26/01/2012;AV 31;3GI;2;26/01/2012;AV 32;3GR;2;;20767083
JAA 26;26/01/2012;EX 33;3GI;1;26/01/2012;EX 34;3GR;1;;20767083
JAA 27;27/01/2012;AV 31;3OI;8;27/01/2012;AV 32;3OR;8;;20767090
JAA 27;27/01/2012;AV 31;3OI;8;27/01/2012;AV 32;3OR;8;;20767090
JAA 27;27/01/2012;AV 31;3OI;4;27/01/2012;AV 32;3OR;4;;20806950
JAA 27;27/01/2012;AV 31;3OI;8;28/01/2012;AV 32;3OR;8;;20767090
JAA 27;27/01/2012;AV 31;3OI;2;28/01/2012;AV 32;3OR;2;;20806950
JAA 27;27/01/2012;EX 33;3OI;8;27/01/2012;EX 34;3OR;8;;20767090
JAA 27;27/01/2012;EX 33;3OI;8;28/01/2012;EX 34;3OR;8;;20806950
JAA 27;27/01/2012;AV 31;3GI;2;27/01/2012;AV 32;3GR;2;;20767090
JAA 27;27/01/2012;EX 33;3GI;1;27/01/2012;EX 34;3GR;1;;20767090
JAA 28;28/01/2012;AV 31;3OI;8;28/01/2012;AV 32;3OR;8;;20767092
JAA 28;28/01/2012;AV 31;3OI;8;28/01/2012;AV 32;3OR;8;;20767092
JAA 28;28/01/2012;AV 31;3OI;8;29/01/2012;AV 32;3OR;8;;20767092
JAA 28;28/01/2012;EX 33;3OI;8;28/01/2012;EX 34;3OR;8;;20767092
JAA 28;28/01/2012;EX 33;3OI;8;29/01/2012;EX 34;3OR;8;;20806952
JAA 28;28/01/2012;AV 31;3GI;2;28/01/2012;AV 32;3GR;2;;20767092
JAA 28;28/01/2012;EX 33;3GI;1;28/01/2012;EX 34;3GR;1;;20767092
JAA 29;29/01/2012;AV 31;3OI;8;29/01/2012;AV 32;3OR;8;;20767096
JAA 29;29/01/2012;AV 31;3OI;8;29/01/2012;AV 32;3OR;8;;20767096
JAA 29;29/01/2012;AV 31;3OI;4;29/01/2012;AV 32;3OR;4;;20806955
JAA 29;29/01/2012;AV 31;3OI;8;30/01/2012;AV 32;3OR;8;;20767096
JAA 29;29/01/2012;AV 31;3OI;2;30/01/2012;AV 32;3OR;2;;20806955
JAA 29;29/01/2012;EX 33;3OI;8;29/01/2012;EX 34;3OR;8;;20767096
JAA 29;29/01/2012;EX 33;3OI;8;30/01/2012;EX 34;3OR;8;;20806955
JAA 29;29/01/2012;AV 31;3GI;2;29/01/2012;AV 32;3GR;2;;20767096
JAA 29;29/01/2012;EX 33;3GI;1;29/01/2012;EX 34;3GR;1;;20767096
JAA 30;30/01/2012;AV 31;3OI;8;30/01/2012;AV 32;3OR;8;;20767099
JAA 30;30/01/2012;AV 31;3OI;8;30/01/2012;AV 32;3OR;8;;20767099
JAA 30;30/01/2012;AV 31;3OI;4;30/01/2012;AV 32;3OR;4;;20806981
JAA 30;30/01/2012;AV 31;3OI;8;31/01/2012;AV 32;3OR;8;;20767099
JAA 30;30/01/2012;AV 31;3OI;2;31/01/2012;AV 32;3OR;2;;20806981
JAA 30;30/01/2012;EX 33;3OI;8;30/01/2012;EX 34;3OR;8;;20767099
JAA 30;30/01/2012;EX 33;3OI;8;31/01/2012;EX 34;3OR;8;;20806981
JAA 30;30/01/2012;AV 31;3GI;2;30/01/2012;AV 32;3GR;2;;20767099
JAA 30;30/01/2012;EX 33;3GI;1;30/01/2012;EX 34;3GR;1;;20767099
JAA 31;31/01/2012;AV 31;3OI;8;31/01/2012;AV 32;3OR;8;;20767105
JAA 31;31/01/2012;AV 31;3OI;8;31/01/2012;AV 32;3OR;8;;20767105
JAA 31;31/01/2012;AV 31;3OI;4;31/01/2012;AV 32;3OR;4;;20806983
JAA 31;31/01/2012;AV 31;3OI;8;01/02/2012;AV 32;3OR;8;;20767105
JAA 31;31/01/2012;AV 31;3OI;2;01/02/2012;AV 32;3OR;2;;20806983
JAA 31;31/01/2012;EX 33;3OI;8;31/01/2012;EX 34;3OR;8;;20767105
JAA 31;31/01/2012;EX 33;3OI;8;01/02/2012;EX 34;3OR;8;;20806983
JAA 31;31/01/2012;AV 31;3GI;2;31/01/2012;AV 32;3GR;2;;20767105
JAA 31;31/01/2012;EX 33;3GI;1;31/01/2012;EX 34;3GR;1;;20767105
PON 1;01/02/2012;AV 31;3OI;8;01/02/2012;AV 32;3OR;8;;20772451
PON 1;01/02/2012;AV 31;3OI;8;01/02/2012;AV 32;3OR;8;;20772451
PON 1;01/02/2012;AV 31;3OI;4;01/02/2012;AV 32;3OR;4;;20803722
PON 1;01/02/2012;AV 31;3OI;8;02/02/2012;AV 32;3OR;8;;20772451
PON 1;01/02/2012;AV 31;3OI;2;02/02/2012;AV 32;3OR;2;;20803722
PON 1;01/02/2012;EX 33;3OI;8;01/02/2012;EX 34;3OR;8;;20772459
PON 1;01/02/2012;EX 33;3OI;8;02/02/2012;EX 34;3OR;8;;20803722
PON 1;01/02/2012;AV 31;3GI;2;01/02/2012;AV 32;3GR;2;;20772451
PON 1;01/02/2012;EX 33;3GI;1;01/02/2012;EX 34;3GR;1;;20772459
PON 2;02/02/2012;AV 31;3OI;8;02/02/2012;AV 32;3OR;8;;20773970
PON 2;02/02/2012;AV 31;3OI;8;02/02/2012;AV 32;3OR;8;;20773970
