82025;41;OLLA - MAPI;14/02/2014;EJECUTIVO;10;44;MAPI - OLLA;14/02/2014;EJECUTIVO;10
82026;41;OLLA - MAPI;15/02/2014;EJECUTIVO;10;44;MAPI - OLLA;15/02/2014;EJECUTIVO;10
82027;41;OLLA - MAPI;16/02/2014;EJECUTIVO;10;44;MAPI - OLLA;16/02/2014;EJECUTIVO;10
82371;41;OLLA - MAPI;17/02/2014;EJECUTIVO;10;44;MAPI - OLLA;17/02/2014;EJECUTIVO;10
82028;41;OLLA - MAPI;18/02/2014;EJECUTIVO;10;44;MAPI - OLLA;18/02/2014;EJECUTIVO;10
82029;41;OLLA - MAPI;19/02/2014;EJECUTIVO;10;44;MAPI - OLLA;19/02/2014;EJECUTIVO;10
82030;41;OLLA - MAPI;20/02/2014;EJECUTIVO;10;44;MAPI - OLLA;20/02/2014;EJECUTIVO;10
82031;41;OLLA - MAPI;21/02/2014;EJECUTIVO;10;44;MAPI - OLLA;21/02/2014;EJECUTIVO;10
82032;41;OLLA - MAPI;22/02/2014;EJECUTIVO;10;44;MAPI - OLLA;22/02/2014;EJECUTIVO;10
82033;41;OLLA - MAPI;23/02/2014;EJECUTIVO;10;44;MAPI - OLLA;23/02/2014;EJECUTIVO;10
82372;41;OLLA - MAPI;24/02/2014;EJECUTIVO;10;44;MAPI - OLLA;24/02/2014;EJECUTIVO;10
82034;41;OLLA - MAPI;25/02/2014;EJECUTIVO;10;44;MAPI - OLLA;25/02/2014;EJECUTIVO;10
82035;41;OLLA - MAPI;26/02/2014;EJECUTIVO;10;44;MAPI - OLLA;26/02/2014;EJECUTIVO;10
82036;41;OLLA - MAPI;27/02/2014;EJECUTIVO;10;44;MAPI - OLLA;27/02/2014;EJECUTIVO;10
82037;41;OLLA - MAPI;28/02/2014;EJECUTIVO;10;44;MAPI - OLLA;28/02/2014;EJECUTIVO;10
82038;41;OLLA - MAPI;01/03/2014;EJECUTIVO;10;44;MAPI - OLLA;01/03/2014;EJECUTIVO;10
82039;41;OLLA - MAPI;02/03/2014;EJECUTIVO;10;44;MAPI - OLLA;02/03/2014;EJECUTIVO;10
82373;41;OLLA - MAPI;03/03/2014;EJECUTIVO;10;44;MAPI - OLLA;03/03/2014;EJECUTIVO;10
82040;41;OLLA - MAPI;04/03/2014;EJECUTIVO;10;44;MAPI - OLLA;04/03/2014;EJECUTIVO;10
82041;41;OLLA - MAPI;05/03/2014;EJECUTIVO;10;44;MAPI - OLLA;05/03/2014;EJECUTIVO;10
82374;41;OLLA - MAPI;06/03/2014;EJECUTIVO;10;44;MAPI - OLLA;06/03/2014;EJECUTIVO;10
82042;41;OLLA - MAPI;07/03/2014;EJECUTIVO;10;44;MAPI - OLLA;07/03/2014;EJECUTIVO;10
82375;41;OLLA - MAPI;08/03/2014;EJECUTIVO;10;44;MAPI - OLLA;08/03/2014;EJECUTIVO;10
82376;41;OLLA - MAPI;09/03/2014;EJECUTIVO;10;44;MAPI - OLLA;09/03/2014;EJECUTIVO;10
82043;41;OLLA - MAPI;10/03/2014;EJECUTIVO;10;44;MAPI - OLLA;10/03/2014;EJECUTIVO;10
82377;41;OLLA - MAPI;11/03/2014;EJECUTIVO;10;44;MAPI - OLLA;11/03/2014;EJECUTIVO;10
82378;41;OLLA - MAPI;12/03/2014;EJECUTIVO;10;44;MAPI - OLLA;12/03/2014;EJECUTIVO;10
82379;41;OLLA - MAPI;13/03/2014;EJECUTIVO;10;44;MAPI - OLLA;13/03/2014;EJECUTIVO;10
82044;41;OLLA - MAPI;14/03/2014;EJECUTIVO;10;44;MAPI - OLLA;14/03/2014;EJECUTIVO;10
82045;41;OLLA - MAPI;15/03/2014;EJECUTIVO;10;44;MAPI - OLLA;15/03/2014;EJECUTIVO;10
82046;41;OLLA - MAPI;16/03/2014;EJECUTIVO;10;44;MAPI - OLLA;16/03/2014;EJECUTIVO;10
82380;41;OLLA - MAPI;17/03/2014;EJECUTIVO;10;44;MAPI - OLLA;17/03/2014;EJECUTIVO;10
82047;41;OLLA - MAPI;18/03/2014;EJECUTIVO;10;44;MAPI - OLLA;18/03/2014;EJECUTIVO;10
82048;41;OLLA - MAPI;19/03/2014;EJECUTIVO;10;44;MAPI - OLLA;19/03/2014;EJECUTIVO;10
82049;41;OLLA - MAPI;20/03/2014;EJECUTIVO;10;44;MAPI - OLLA;20/03/2014;EJECUTIVO;10
82381;41;OLLA - MAPI;21/03/2014;EJECUTIVO;10;44;MAPI - OLLA;21/03/2014;EJECUTIVO;10
82050;41;OLLA - MAPI;22/03/2014;EJECUTIVO;10;44;MAPI - OLLA;22/03/2014;EJECUTIVO;10
82382;41;OLLA - MAPI;23/03/2014;EJECUTIVO;10;44;MAPI - OLLA;23/03/2014;EJECUTIVO;10
82383;41;OLLA - MAPI;24/03/2014;EJECUTIVO;10;44;MAPI - OLLA;24/03/2014;EJECUTIVO;10
82384;41;OLLA - MAPI;25/03/2014;EJECUTIVO;10;44;MAPI - OLLA;25/03/2014;EJECUTIVO;10
82051;41;OLLA - MAPI;26/03/2014;EJECUTIVO;10;44;MAPI - OLLA;26/03/2014;EJECUTIVO;10
82052;41;OLLA - MAPI;27/03/2014;EJECUTIVO;10;44;MAPI - OLLA;27/03/2014;EJECUTIVO;10
82053;41;OLLA - MAPI;28/03/2014;EJECUTIVO;10;44;MAPI - OLLA;28/03/2014;EJECUTIVO;10
82054;41;OLLA - MAPI;29/03/2014;EJECUTIVO;10;44;MAPI - OLLA;29/03/2014;EJECUTIVO;10
82056;41;OLLA - MAPI;30/03/2014;EJECUTIVO;10;44;MAPI - OLLA;30/03/2014;EJECUTIVO;10
82057;41;OLLA - MAPI;31/03/2014;EJECUTIVO;9;44;MAPI - OLLA;31/03/2014;EJECUTIVO;9
82059;41;OLLA - MAPI;01/04/2014;EJECUTIVO;10;44;MAPI - OLLA;01/04/2014;EJECUTIVO;10
82385;41;OLLA - MAPI;02/04/2014;EJECUTIVO;10;44;MAPI - OLLA;02/04/2014;EJECUTIVO;10
82060;41;OLLA - MAPI;03/04/2014;EJECUTIVO;10;44;MAPI - OLLA;03/04/2014;EJECUTIVO;10
82386;41;OLLA - MAPI;04/04/2014;EJECUTIVO;10;44;MAPI - OLLA;04/04/2014;EJECUTIVO;10
82062;41;OLLA - MAPI;05/04/2014;EJECUTIVO;10;44;MAPI - OLLA;05/04/2014;EJECUTIVO;10
82063;41;OLLA - MAPI;06/04/2014;EJECUTIVO;10;44;MAPI - OLLA;06/04/2014;EJECUTIVO;10
82064;41;OLLA - MAPI;07/04/2014;EJECUTIVO;10;44;MAPI - OLLA;07/04/2014;EJECUTIVO;10
82065;41;OLLA - MAPI;08/04/2014;EJECUTIVO;10;44;MAPI - OLLA;08/04/2014;EJECUTIVO;10
82068;41;OLLA - MAPI;09/04/2014;EJECUTIVO;10;44;MAPI - OLLA;09/04/2014;EJECUTIVO;10
82069;41;OLLA - MAPI;10/04/2014;EJECUTIVO;10;44;MAPI - OLLA;10/04/2014;EJECUTIVO;10
82070;41;OLLA - MAPI;11/04/2014;EJECUTIVO;6;44;MAPI - OLLA;11/04/2014;EJECUTIVO;6
