61220;VIAJES PACIFICO SAC;41;OLLA - MAPI;13/06/2013;EJECUTIVO;10;44;MAPI - OLLA;13/06/2013;EJECUTIVO;10
61221;VIAJES PACIFICO SAC;41;OLLA - MAPI;14/06/2013;EJECUTIVO;10;44;MAPI - OLLA;14/06/2013;EJECUTIVO;10
61230;VIAJES PACIFICO SAC;41;OLLA - MAPI;15/06/2013;EJECUTIVO;10;44;MAPI - OLLA;15/06/2013;EJECUTIVO;10
61222;VIAJES PACIFICO SAC;41;OLLA - MAPI;16/06/2013;EJECUTIVO;10;44;MAPI - OLLA;16/06/2013;EJECUTIVO;10
61223;VIAJES PACIFICO SAC;41;OLLA - MAPI;17/06/2013;EJECUTIVO;10;44;MAPI - OLLA;17/06/2013;EJECUTIVO;10
61231;VIAJES PACIFICO SAC;41;OLLA - MAPI;18/06/2013;EJECUTIVO;10;44;MAPI - OLLA;18/06/2013;EJECUTIVO;10
61232;VIAJES PACIFICO SAC;41;OLLA - MAPI;19/06/2013;EJECUTIVO;10;44;MAPI - OLLA;19/06/2013;EJECUTIVO;10
61233;VIAJES PACIFICO SAC;41;OLLA - MAPI;20/06/2013;EJECUTIVO;10;44;MAPI - OLLA;20/06/2013;EJECUTIVO;2
61236;VIAJES PACIFICO SAC;41;OLLA - MAPI;21/06/2013;EJECUTIVO;10;44;MAPI - OLLA;21/06/2013;EJECUTIVO;10
61237;VIAJES PACIFICO SAC;41;OLLA - MAPI;22/06/2013;EJECUTIVO;10;44;MAPI - OLLA;22/06/2013;EJECUTIVO;10
61238;VIAJES PACIFICO SAC;41;OLLA - MAPI;23/06/2013;EJECUTIVO;10;46;MAPI - OLLA;23/06/2013;EJECUTIVO;10
61224;VIAJES PACIFICO SAC;41;OLLA - MAPI;24/06/2013;EJECUTIVO;10;44;MAPI - OLLA;24/06/2013;EJECUTIVO;10
61225;VIAJES PACIFICO SAC;41;OLLA - MAPI;25/06/2013;EJECUTIVO;10;44;MAPI - OLLA;25/06/2013;EJECUTIVO;10
61239;VIAJES PACIFICO SAC;41;OLLA - MAPI;26/06/2013;EJECUTIVO;10;46;MAPI - OLLA;26/06/2013;EJECUTIVO;10
